Time	rain	temp	wdsp	clamt	Clontarf - James Larkin Rd	Clontarf - Pebble Beach Carpark	Griffith Avenue (Clare Rd Side)	Griffith Avenue (Lane Side)	Grove Road Totem	Richmond Street Cyclists 1	Richmond Street Cyclists 2
2023-04-01T19:00:00Z	0.2	8.2	14	8	5	12	5	0	78	48	48
2023-04-01T20:00:00Z	0	8	12	6	3	6	8	0	63	48	56
2023-04-01T21:00:00Z	0	7.7	12	6	3	3	1	0	58	38	41
2023-04-01T22:00:00Z	0	7.7	11	7	1	3	6	0	44	28	22
2023-04-01T23:00:00Z	0	7.8	12	7	1	5	2	0	36	7	20
2023-04-02T00:00:00Z	0	7.4	11	7	0	6	2	0	26	15	15
2023-04-02T01:00:00Z	0	7.4	10	6	2	2	1	0	22	6	0
2023-04-02T02:00:00Z	0	7.1	10	6	1	0	0	0	18	13	5
2023-04-02T03:00:00Z	0	7.1	8	7	0	0	0	0	10	12	7
2023-04-02T04:00:00Z	0	6.8	6	7	0	1	0	0	3	6	2
2023-04-02T05:00:00Z	0.1	6.4	7	7	3	4	0	0	10	5	3
2023-04-02T06:00:00Z	0.3	6.2	8	7	9	7	2	0	28	4	3
2023-04-02T07:00:00Z	0.3	6.3	7	7	26	27	1	0	37	9	7
2023-04-02T08:00:00Z	0.1	6.9	5	7	99	102	3	0	37	6	16
2023-04-02T09:00:00Z	0	8.4	5	7	114	147	8	0	61	14	29
2023-04-02T10:00:00Z	0	9.2	4	6	187	214	10	0	76	15	45
2023-04-02T11:00:00Z	0	9.6	4	6	204	228	12	0	91	37	61
2023-04-02T12:00:00Z	0	10.4	5	6	174	207	19	1	121	41	67
2023-04-02T13:00:00Z	0	10.3	8	6	144	169	15	0	101	64	95
2023-04-02T14:00:00Z	0	10.6	8	6	165	208	17	0	99	56	63
2023-04-02T15:00:00Z	0	10.5	7	6	133	162	20	5	99	47	94
2023-04-02T16:00:00Z	0	10.4	6	6	142	190	16	2	105	54	77
2023-04-02T17:00:00Z	0	9.4	9	6	81	120	9	1	100	61	68
2023-04-02T18:00:00Z	0	7.5	9	6	55	94	26	0	103	84	77
2023-04-02T19:00:00Z	0	7.3	7	6	34	53	10	1	102	66	60
2023-04-02T20:00:00Z	0	6.7	6	5	20	33	7	1	91	52	50
2023-04-02T21:00:00Z	0	6.5	6	7	13	13	6	1	54	44	54
2023-04-02T22:00:00Z	0	6.6	6	6	1	9	2	0	29	37	41
2023-04-02T23:00:00Z	0	6.5	6	4	3	9	3	0	25	19	18
2023-04-03T00:00:00Z	0	6.1	6	2	3	4	1	1	13	13	4
2023-04-03T01:00:00Z	0	5.5	5	2	2	2	1	0	8	2	1
2023-04-03T02:00:00Z	0	6.1	5	4	0	0	0	0	5	2	2
2023-04-03T03:00:00Z	0	6.6	6	6	0	0	0	1	3	2	0
2023-04-03T04:00:00Z	0	6	6	6	4	3	0	0	5	1	0
2023-04-03T05:00:00Z	0	7.6	6	6	6	6	1	2	26	3	7
2023-04-03T06:00:00Z	0	7.6	6	7	16	21	11	0	122	12	13
2023-04-03T07:00:00Z	0	7.8	9	7	60	64	16	4	240	24	54
2023-04-03T08:00:00Z	0	8.7	12	7	79	101	22	9	486	55	147
2023-04-03T09:00:00Z	0	8.5	11	7	40	42	15	1	219	35	122
2023-04-03T10:00:00Z	0	9.1	12	7	39	44	17	10	52	13	65
2023-04-03T11:00:00Z	0	9.1	12	8	46	58	6	0	39	33	79
2023-04-03T12:00:00Z	0	9.2	12	7	33	61	7	0	79	51	62
2023-04-03T13:00:00Z	0	9.2	12	7	36	44	17	5	103	67	80
2023-04-03T14:00:00Z	0	10.1	14	7	32	37	6	6	107	52	62
2023-04-03T15:00:00Z	0	10.2	13	7	43	38	12	1	128	70	58
2023-04-03T16:00:00Z	0	10.3	12	7	67	68	25	0	194	119	75
2023-04-03T17:00:00Z	0	9.6	12	7	90	129	43	4	387	202	109
2023-04-03T18:00:00Z	0	8.6	10	7	107	141	24	1	298	200	104
2023-04-03T19:00:00Z	0	7.9	7	7	64	73	19	0	163	125	57
2023-04-03T20:00:00Z	0	7.2	6	6	33	36	12	0	132	80	62
2023-04-03T21:00:00Z	0	6	4	6	10	21	10	0	71	79	41
2023-04-03T22:00:00Z	0	5.8	2	4	5	14	3	0	48	34	25
2023-04-03T23:00:00Z	0	6.1	6	5	1	7	2	0	23	26	14
2023-04-04T00:00:00Z	0	6.4	8	6	0	4	2	0	14	14	6
2023-04-04T01:00:00Z	0	6.6	5	7	2	2	0	0	6	1	0
2023-04-04T02:00:00Z	0	6.5	5	7	0	0	0	0	3	5	2
2023-04-04T03:00:00Z	0	5.3	4	7	0	0	0	0	4	4	1
2023-04-04T04:00:00Z	0	6.2	3	7	2	2	0	0	8	1	1
2023-04-04T05:00:00Z	0	7.3	6	7	6	7	1	0	26	2	7
2023-04-04T06:00:00Z	0	7.2	7	7	23	26	7	0	118	17	28
2023-04-04T07:00:00Z	0	7.8	6	7	64	72	18	0	316	31	91
2023-04-04T08:00:00Z	0	8.6	5	7	92	117	29	0	634	53	196
2023-04-04T09:00:00Z	0	9.1	5	7	52	70	14	0	268	35	145
2023-04-04T10:00:00Z	0	10	3	7	58	63	12	1	84	37	66
2023-04-04T11:00:00Z	0	10.6	3	7	47	55	6	0	89	32	76
2023-04-04T12:00:00Z	0	11.4	4	7	56	60	13	3	90	52	66
2023-04-04T13:00:00Z	0	12.4	8	7	44	70	16	0	106	66	85
2023-04-04T14:00:00Z	0	13.3	9	7	39	59	16	0	107	56	58
2023-04-04T15:00:00Z	0	13.4	10	7	54	60	14	0	120	73	81
2023-04-04T16:00:00Z	0	12.5	9	7	70	92	32	0	238	138	74
2023-04-04T17:00:00Z	0	11.4	13	7	112	193	35	0	446	242	116
2023-04-04T18:00:00Z	0	10.6	12	7	153	180	42	0	335	191	108
2023-04-04T19:00:00Z	0	10.1	12	7	69	87	19	0	187	104	95
2023-04-04T20:00:00Z	0.2	9.4	9	7	32	59	10	0	162	99	59
2023-04-04T21:00:00Z	0.5	9.2	9	7	12	21	7	0	83	63	50
2023-04-04T22:00:00Z	0.6	9.2	9	7	3	9	4	0	61	51	26
2023-04-04T23:00:00Z	0.5	9.4	6	7	0	2	5	0	31	39	19
2023-04-05T00:00:00Z	0.5	9.6	6	7	0	1	1	0	15	22	11
2023-04-05T01:00:00Z	0.1	10	9	7	1	0	0	0	9	6	0
2023-04-05T02:00:00Z	0	10.1	9	7	0	0	0	0	2	6	7
2023-04-05T03:00:00Z	0	10.2	9	7	1	0	0	0	4	1	1
2023-04-05T04:00:00Z	0	10.3	9	7	1	3	0	1	1	0	2
2023-04-05T05:00:00Z	0	10.4	8	7	6	7	1	0	25	6	15
2023-04-05T06:00:00Z	0.1	10.7	6	7	15	20	6	0	120	8	26
2023-04-05T07:00:00Z	0	11.5	6	7	55	78	12	0	293	31	72
2023-04-05T08:00:00Z	0	12.1	6	7	85	106	21	0	575	55	164
2023-04-05T09:00:00Z	0	12.8	7	7	34	41	19	0	246	50	108
2023-04-05T10:00:00Z	0	13	9	7	28	31	4	2	90	27	53
2023-04-05T11:00:00Z	0	14.6	9	7	33	48	9	0	76	36	75
2023-04-05T12:00:00Z	0	13.6	10	7	40	37	11	0	100	47	73
2023-04-05T13:00:00Z	0	13.8	9	7	28	42	7	0	116	70	61
2023-04-05T14:00:00Z	0	14	9	7	30	38	6	0	89	69	77
2023-04-05T15:00:00Z	0	13.7	8	7	26	43	13	0	126	66	52
2023-04-05T16:00:00Z	0.7	11.4	10	7	35	53	20	0	206	114	65
2023-04-05T17:00:00Z	0	12.5	7	7	80	103	37	0	426	185	87
2023-04-05T18:00:00Z	0	12.3	8	7	92	111	38	1	335	180	105
2023-04-05T19:00:00Z	0	11.8	4	5	77	84	16	0	196	128	88
2023-04-05T20:00:00Z	0	10.9	4	5	41	53	16	0	143	99	80
2023-04-05T21:00:00Z	0	9.7	9	7	16	23	8	0	99	72	53
2023-04-05T22:00:00Z	0	9.4	7	7	4	6	6	0	54	71	38
2023-04-05T23:00:00Z	0	9.2	5	7	1	4	3	0	29	48	28
2023-04-06T00:00:00Z	0	8.3	5	7	1	3	3	0	17	17	11
2023-04-06T01:00:00Z	0	7.3	6	6	2	2	2	0	12	2	0
2023-04-06T02:00:00Z	0	7.6	8	6	0	1	0	0	7	5	2
2023-04-06T03:00:00Z	0	6.9	6	6	0	1	1	0	3	6	1
2023-04-06T04:00:00Z	0	6.9	7	6	1	1	0	0	5	2	3
2023-04-06T05:00:00Z	0.2	6.3	8	7	6	5	1	0	26	1	8
2023-04-06T06:00:00Z	0.2	6.5	7	7	9	13	7	0	133	11	18
2023-04-06T07:00:00Z	0.7	6.5	8	7	47	60	14	0	221	28	70
2023-04-06T08:00:00Z	0.2	7.3	9	7	66	82	18	0	490	49	145
2023-04-06T09:00:00Z	0	8.2	10	7	35	48	18	0	219	40	99
2023-04-06T10:00:00Z	0	8.2	11	7	28	42	13	0	101	42	75
2023-04-06T11:00:00Z	0	9.2	12	6	49	48	9	0	88	25	72
2023-04-06T12:00:00Z	0	11.4	13	6	63	68	2	0	105	59	69
2023-04-06T13:00:00Z	0	11.3	12	5	62	69	18	0	129	85	82
2023-04-06T14:00:00Z	0	12.8	13	5	44	61	12	1	93	63	58
2023-04-06T15:00:00Z	0	12.3	12	4	61	70	16	0	134	67	84
2023-04-06T16:00:00Z	0	12.2	14	4	69	99	22	0	209	102	83
2023-04-06T17:00:00Z	0	11.5	13	2	131	153	31	0	373	203	103
2023-04-06T18:00:00Z	0	10.5	12	3	132	169	17	0	287	156	130
2023-04-06T19:00:00Z	0	7.4	8	4	72	104	25	0	173	129	95
2023-04-06T20:00:00Z	0	6.3	7	3	44	82	19	0	142	87	71
2023-04-06T21:00:00Z	0	5.6	7	3	18	31	11	0	136	71	55
2023-04-06T22:00:00Z	0	2.8	7	2	7	12	9	0	79	66	39
2023-04-06T23:00:00Z	0	2.2	6	1	13	14	6	0	48	49	33
2023-04-07T00:00:00Z	0	1.8	4	1	2	9	3	0	36	26	34
2023-04-07T01:00:00Z	0	1	2	1	5	2	0	1	13	3	1
2023-04-07T02:00:00Z	0	0.6	2	2	1	1	0	0	8	13	5
2023-04-07T03:00:00Z	0	-0.2	2	2	0	1	0	0	12	14	2
2023-04-07T04:00:00Z	0	0.6	3	2	2	3	0	1	7	4	1
2023-04-07T05:00:00Z	0	1.5	3	3	2	3	1	0	18	3	4
2023-04-07T06:00:00Z	0	1.6	3	2	13	19	6	0	73	4	13
2023-04-07T07:00:00Z	0	4.6	3	3	32	29	6	1	120	19	30
2023-04-07T08:00:00Z	0	8.3	4	7	71	86	9	0	136	17	43
2023-04-07T09:00:00Z	0	10.1	7	7	99	106	26	1	96	21	44
2023-04-07T10:00:00Z	0	10.8	8	7	123	144	12	0	93	26	49
2023-04-07T11:00:00Z	0	11.2	10	7	181	185	11	6	88	36	59
2023-04-07T12:00:00Z	0	11.6	11	7	140	181	18	0	113	61	92
2023-04-07T13:00:00Z	0	11.6	11	7	111	150	14	0	126	78	99
2023-04-07T14:00:00Z	0	11.6	12	7	109	143	20	0	98	61	92
2023-04-07T15:00:00Z	0	11.8	11	7	80	99	14	0	143	78	73
2023-04-07T16:00:00Z	0	12.1	10	7	85	105	25	0	147	78	69
2023-04-07T17:00:00Z	0	12.6	11	5	72	97	10	0	139	92	72
2023-04-07T18:00:00Z	0	10.5	10	7	56	78	10	0	133	111	103
2023-04-07T19:00:00Z	0	9.4	8	7	42	48	14	0	127	66	77
2023-04-07T20:00:00Z	0	8.3	6	7	15	40	10	0	97	50	74
2023-04-07T21:00:00Z	0	7.3	6	5	11	26	7	0	70	61	49
2023-04-07T22:00:00Z	0	6.9	5	4	3	5	11	0	101	44	49
2023-04-07T23:00:00Z	0	7.1	6	3	1	8	3	0	56	33	29
2023-04-08T00:00:00Z	0	6.5	5	3	3	3	3	0	28	24	17
2023-04-08T01:00:00Z	0	5.9	4	5	2	2	1	0	27	14	0
2023-04-08T02:00:00Z	0	6.8	5	6	2	1	1	0	14	15	5
2023-04-08T03:00:00Z	0	6.7	5	6	0	0	0	0	8	14	2
2023-04-08T04:00:00Z	0	6.5	5	6	0	0	1	1	11	8	4
2023-04-08T05:00:00Z	0	6.4	5	5	2	3	1	1	9	4	3
2023-04-08T06:00:00Z	0	5.9	4	5	9	8	1	0	24	3	5
2023-04-08T07:00:00Z	0	7.2	3	5	26	24	6	1	52	8	11
2023-04-08T08:00:00Z	0	8.4	5	6	64	90	5	0	51	13	34
2023-04-08T09:00:00Z	0	10.1	8	6	77	90	11	3	79	17	50
2023-04-08T10:00:00Z	0	11.6	11	6	100	114	10	10	72	27	60
2023-04-08T11:00:00Z	0	12.4	12	6	123	163	10	5	85	42	57
2023-04-08T12:00:00Z	0	11.4	13	6	123	145	19	4	91	57	72
2023-04-08T13:00:00Z	0	12.1	15	6	70	129	13	0	80	78	85
2023-04-08T14:00:00Z	0	11.4	14	6	88	128	16	0	77	47	73
2023-04-08T15:00:00Z	0	11.8	12	6	83	108	17	0	77	50	69
2023-04-08T16:00:00Z	0	11.4	11	7	56	86	8	0	98	47	71
2023-04-08T17:00:00Z	0	11.3	10	7	35	62	10	1	80	75	59
2023-04-08T18:00:00Z	0	11.2	9	6	28	48	5	0	104	61	54
2023-04-08T19:00:00Z	0	10.7	7	6	23	18	9	0	66	62	75
2023-04-08T20:00:00Z	0	9.2	5	6	12	23	5	0	66	45	52
2023-04-08T21:00:00Z	0	9.8	10	6	13	13	7	0	58	41	54
2023-04-08T22:00:00Z	0	9.8	11	6	4	8	6	0	40	28	38
2023-04-08T23:00:00Z	0	9.9	7	6	5	8	1	0	32	35	25
2023-04-09T00:00:00Z	0	9.4	11	6	3	4	0	0	26	22	12
2023-04-09T01:00:00Z	0	9.1	13	6	2	3	1	0	11	6	1
2023-04-09T02:00:00Z	0	8.8	12	6	2	3	0	0	15	18	7
2023-04-09T03:00:00Z	0	8.5	14	6	0	0	2	0	12	10	8
2023-04-09T04:00:00Z	0	8.5	12	6	0	0	0	0	8	5	3
2023-04-09T05:00:00Z	0	8.3	11	6	1	1	0	0	8	2	7
2023-04-09T06:00:00Z	0	8.5	13	6	8	9	0	0	19	3	8
2023-04-09T07:00:00Z	0	8.8	18	6	20	23	1	0	32	10	3
2023-04-09T08:00:00Z	0	9.4	15	7	57	63	4	0	23	11	11
2023-04-09T09:00:00Z	0	10.7	14	7	63	62	5	0	49	16	23
2023-04-09T10:00:00Z	0	11.3	13	7	72	84	9	5	56	10	49
2023-04-09T11:00:00Z	0	10.5	16	7	65	107	15	10	69	26	45
2023-04-09T12:00:00Z	0	11	15	7	49	68	17	7	66	38	50
2023-04-09T13:00:00Z	0	11.7	11	7	42	56	12	5	79	47	56
2023-04-09T14:00:00Z	0	11.9	11	7	29	37	6	9	65	48	55
2023-04-09T15:00:00Z	0	12.7	10	7	19	33	4	6	51	45	53
2023-04-09T16:00:00Z	0	12	12	7	19	21	6	5	61	56	46
2023-04-09T17:00:00Z	0	11.8	12	7	20	34	2	2	49	30	36
2023-04-09T18:00:00Z	0	11.9	11	7	23	25	8	2	58	49	37
2023-04-09T19:00:00Z	0	11.7	10	7	8	19	8	7	55	46	36
2023-04-09T20:00:00Z	0	11.4	12	7	9	21	3	2	59	40	36
2023-04-09T21:00:00Z	0	11.1	14	7	5	9	3	1	43	25	28
2023-04-09T22:00:00Z	0.1	10.2	14	7	0	10	7	0	40	26	27
2023-04-09T23:00:00Z	0	10.1	13	7	3	7	0	0	28	23	20
2023-04-10T00:00:00Z	0.9	10.1	10	7	0	1	1	0	7	17	6
2023-04-10T01:00:00Z	0	8.9	7	7	4	2	0	0	10	3	0
2023-04-10T02:00:00Z	0	9.1	7	7	1	0	0	0	11	7	3
2023-04-10T03:00:00Z	0	9.1	8	7	2	2	0	0	4	5	4
2023-04-10T04:00:00Z	0	8.7	8	7	0	0	0	0	4	3	0
2023-04-10T05:00:00Z	0	7.5	6	3	2	3	1	0	9	4	3
2023-04-10T06:00:00Z	0	7.9	5	5	8	8	2	0	26	4	4
2023-04-10T07:00:00Z	0	8.3	7	6	20	19	0	1	36	12	7
2023-04-10T08:00:00Z	1.7	7.2	9	7	33	27	1	2	39	7	12
2023-04-10T09:00:00Z	1	7.1	6	7	18	23	2	2	22	6	15
2023-04-10T10:00:00Z	0	8.3	7	6	24	23	5	5	32	19	30
2023-04-10T11:00:00Z	0	9.4	8	6	55	52	1	7	49	30	34
2023-04-10T12:00:00Z	0.4	9.2	11	7	46	53	7	4	40	34	51
2023-04-10T13:00:00Z	0.2	10	11	6	37	53	5	5	49	39	42
2023-04-10T14:00:00Z	0.7	9.4	14	6	46	62	10	7	55	44	57
2023-04-10T15:00:00Z	0.7	10	16	6	36	44	10	3	75	27	41
2023-04-10T16:00:00Z	0	7.8	18	7	36	42	4	1	74	48	43
2023-04-10T17:00:00Z	0.1	7.8	18	6	28	39	5	0	76	51	58
2023-04-10T18:00:00Z	0	8.3	16	3	23	24	10	0	75	65	55
2023-04-10T19:00:00Z	0.2	7.3	16	3	15	20	7	0	74	49	62
2023-04-10T20:00:00Z	0	6.9	12	3	12	13	8	1	56	55	51
2023-04-10T21:00:00Z	0	5.4	14	4	8	12	8	0	41	39	46
2023-04-10T22:00:00Z	0	5.2	13	3	2	2	5	5	37	27	36
2023-04-10T23:00:00Z	0	5	12	3	0	3	3	1	35	21	25
2023-04-11T00:00:00Z	0	5.1	11	2	1	3	1	0	18	15	9
2023-04-11T01:00:00Z	0	4.7	9	2	3	1	1	0	0	2	1
2023-04-11T02:00:00Z	0	4.9	9	2	0	0	0	0	4	1	0
2023-04-11T03:00:00Z	0	4.8	9	2	1	2	0	1	2	0	0
2023-04-11T04:00:00Z	0	4.8	10	2	1	3	0	1	7	0	0
2023-04-11T05:00:00Z	0	5	10	2	6	6	1	1	26	2	11
2023-04-11T06:00:00Z	0	5.5	9	4	15	17	9	3	121	9	15
2023-04-11T07:00:00Z	0	5.7	6	4	46	59	11	15	261	37	55
2023-04-11T08:00:00Z	0	7.6	7	7	81	93	24	23	461	48	163
2023-04-11T09:00:00Z	0	8.7	7	7	51	66	14	8	183	26	99
2023-04-11T10:00:00Z	0	8.3	9	7	47	55	6	5	79	31	55
2023-04-11T11:00:00Z	0	8.9	11	7	35	32	10	2	89	31	45
2023-04-11T12:00:00Z	0.2	8.8	11	7	18	29	5	1	79	59	59
2023-04-11T13:00:00Z	0.1	9.6	13	8	29	37	8	1	82	45	63
2023-04-11T14:00:00Z	0.8	9.9	12	7	8	14	12	1	80	44	51
2023-04-11T15:00:00Z	0.8	9.1	11	7	13	20	7	2	127	53	44
2023-04-11T16:00:00Z	0.7	9.1	12	7	20	28	16	6	201	89	52
2023-04-11T17:00:00Z	3	8.3	5	8	39	53	18	0	275	147	50
2023-04-11T18:00:00Z	3.7	5.3	17	8	47	66	19	0	225	113	45
2023-04-11T19:00:00Z	0.2	5.5	20	7	9	15	14	1	136	76	45
2023-04-11T20:00:00Z	0	4.8	13	3	9	16	11	0	76	68	46
2023-04-11T21:00:00Z	0	4.5	14	6	8	9	0	0	55	43	30
2023-04-11T22:00:00Z	0	3.5	14	3	2	8	3	0	54	31	32
2023-04-11T23:00:00Z	0	3	10	2	2	2	3	0	26	19	15
2023-04-12T00:00:00Z	0	2.9	12	2	2	1	0	0	7	11	12
2023-04-12T01:00:00Z	0	2.8	12	2	1	0	2	0	3	0	1
2023-04-12T02:00:00Z	0	2.5	12	2	0	0	0	0	2	3	3
2023-04-12T03:00:00Z	0	2.3	13	2	0	0	0	0	3	3	2
2023-04-12T04:00:00Z	0	2.4	12	3	0	0	0	0	6	1	1
2023-04-12T05:00:00Z	0	2.8	12	6	5	4	1	0	20	3	12
2023-04-12T06:00:00Z	0	4	10	7	8	10	5	0	94	9	14
2023-04-12T07:00:00Z	0	3.7	10	7	37	45	14	2	256	22	66
2023-04-12T08:00:00Z	0.1	3.4	6	7	40	56	13	8	380	34	125
2023-04-12T09:00:00Z	0	4.4	7	7	14	25	17	8	178	25	107
2023-04-12T10:00:00Z	0	5.7	15	7	12	22	9	6	89	22	55
2023-04-12T11:00:00Z	0	6	17	7	18	18	6	2	76	34	42
2023-04-12T12:00:00Z	0	6.4	17	7	23	35	8	11	109	61	71
2023-04-12T13:00:00Z	0	6.6	16	7	30	27	12	3	82	75	66
2023-04-12T14:00:00Z	1	4.4	15	7	12	14	4	1	64	46	51
2023-04-12T15:00:00Z	1.6	6.2	12	7	7	17	1	3	102	58	32
2023-04-12T16:00:00Z	0.9	6.3	23	8	12	14	11	1	148	80	42
2023-04-12T17:00:00Z	0.5	6.6	24	8	32	39	20	1	300	144	66
2023-04-12T18:00:00Z	0.2	6.3	25	7	30	50	22	1	215	149	63
2023-04-12T19:00:00Z	0.7	6.2	20	7	18	18	11	3	149	105	64
2023-04-12T20:00:00Z	0	6.1	22	7	8	7	8	0	113	65	58
2023-04-12T21:00:00Z	0	5.8	20	6	8	8	9	1	67	46	37
2023-04-12T22:00:00Z	0	5.5	19	5	5	11	3	2	41	38	31
2023-04-12T23:00:00Z	0	5.5	18	5	4	3	3	1	26	23	14
2023-04-13T00:00:00Z	0	5.1	17	6	2	1	0	0	4	11	11
2023-04-13T01:00:00Z	0	4.4	15	5	1	1	2	0	5	0	0
2023-04-13T02:00:00Z	0	4.4	14	4	0	0	0	0	5	5	3
2023-04-13T03:00:00Z	0	4	14	4	0	1	0	0	5	6	3
2023-04-13T04:00:00Z	0	3.8	13	2	1	2	1	0	5	3	1
2023-04-13T05:00:00Z	0	3.6	12	2	6	6	0	3	21	3	9
2023-04-13T06:00:00Z	0	3.8	13	2	12	16	6	1	104	9	14
2023-04-13T07:00:00Z	0	4.5	12	2	44	58	13	14	268	25	66
2023-04-13T08:00:00Z	0	6.2	13	1	77	103	21	23	490	46	144
2023-04-13T09:00:00Z	0	7.7	16	1	44	51	16	16	225	39	111
2023-04-13T10:00:00Z	0	9.2	18	3	43	55	14	9	82	20	84
2023-04-13T11:00:00Z	0	10	19	5	55	57	10	12	87	27	49
2023-04-13T12:00:00Z	0	11	20	5	48	64	5	12	88	64	76
2023-04-13T13:00:00Z	0	10.1	19	4	42	57	11	9	101	88	86
2023-04-13T14:00:00Z	0.3	8.4	15	5	42	56	10	7	111	81	68
2023-04-13T15:00:00Z	0.2	11	10	6	33	40	12	11	129	64	62
2023-04-13T16:00:00Z	0.1	9.8	14	7	43	51	11	9	127	102	61
2023-04-13T17:00:00Z	0	9.6	10	7	95	126	27	24	317	186	113
2023-04-13T18:00:00Z	0	9.3	8	6	125	159	25	24	295	191	109
2023-04-13T19:00:00Z	0	7.9	9	6	80	94	20	16	212	131	95
2023-04-13T20:00:00Z	0	3.4	5	4	55	58	20	10	152	96	72
2023-04-13T21:00:00Z	0	6.1	3	5	19	22	18	5	105	76	66
2023-04-13T22:00:00Z	0	6.2	3	3	10	16	11	0	78	41	47
2023-04-13T23:00:00Z	0	6.4	4	6	3	7	2	1	41	40	24
2023-04-14T00:00:00Z	0	5.8	4	6	3	10	2	3	25	19	12
2023-04-14T01:00:00Z	0	3.3	5	6	3	2	0	0	3	7	0
2023-04-14T02:00:00Z	0	1.8	5	5	2	1	0	0	11	6	4
2023-04-14T03:00:00Z	0	0.2	3	6	0	0	0	0	5	0	3
2023-04-14T04:00:00Z	0	-0.4	3	5	2	2	1	1	7	2	2
2023-04-14T05:00:00Z	0	-0.2	3	5	4	4	0	1	23	4	9
2023-04-14T06:00:00Z	0	-0.1	5	4	19	24	5	3	91	7	25
2023-04-14T07:00:00Z	0	3	5	4	57	65	12	13	211	25	51
2023-04-14T08:00:00Z	0	6.5	7	6	71	88	17	23	351	33	129
2023-04-14T09:00:00Z	0	7.5	7	6	44	55	14	9	220	24	114
2023-04-14T10:00:00Z	0	9.4	7	2	68	72	7	11	98	32	72
2023-04-14T11:00:00Z	0	9.8	8	3	69	81	10	17	93	20	68
2023-04-14T12:00:00Z	0	10.2	9	4	79	92	13	9	98	71	68
2023-04-14T13:00:00Z	0	10.5	9	6	85	102	20	0	120	86	86
2023-04-14T14:00:00Z	0	12.3	9	5	63	72	17	13	155	79	58
2023-04-14T15:00:00Z	0	11.8	10	4	51	51	17	13	136	85	76
2023-04-14T16:00:00Z	0	12	10	5	72	109	20	11	203	123	80
2023-04-14T17:00:00Z	0	11.6	9	5	91	122	19	9	281	157	118
2023-04-14T18:00:00Z	0	10.1	13	7	96	130	30	15	241	138	106
2023-04-14T19:00:00Z	0	9.2	10	5	46	58	15	7	154	118	74
2023-04-14T20:00:00Z	0	7.3	10	3	27	53	11	7	129	67	97
2023-04-14T21:00:00Z	0	5.5	9	3	11	20	8	0	109	52	64
2023-04-14T22:00:00Z	0	3.9	8	1	9	12	5	1	65	32	42
2023-04-14T23:00:00Z	0	3.6	8	1	10	12	3	2	47	38	30
2023-04-15T00:00:00Z	0	3.8	8	1	5	8	0	0	22	46	15
2023-04-15T01:00:00Z	0	4.2	9	1	9	3	0	0	18	8	1
2023-04-15T02:00:00Z	0	2.9	8	1	1	4	0	0	12	11	3
2023-04-15T03:00:00Z	0	3.3	8	1	0	0	1	0	12	17	1
2023-04-15T04:00:00Z	0	3.7	7	1	0	2	0	0	11	7	5
2023-04-15T05:00:00Z	0	2.4	6	1	2	4	1	3	16	3	2
2023-04-15T06:00:00Z	0	2.8	6	1	3	9	3	4	23	6	10
2023-04-15T07:00:00Z	0	4.7	5	1	35	31	6	8	55	12	13
2023-04-15T08:00:00Z	0	6.7	5	1	59	77	4	8	60	16	34
2023-04-15T09:00:00Z	0	9.4	3	6	128	134	17	12	95	23	55
2023-04-15T10:00:00Z	0	11.1	1	5	169	174	14	10	106	36	83
2023-04-15T11:00:00Z	0	12	4	6	166	222	19	23	106	49	69
2023-04-15T12:00:00Z	0	11.9	7	7	188	231	21	19	151	65	71
2023-04-15T13:00:00Z	0	10.4	8	7	146	187	9	18	139	83	110
2023-04-15T14:00:00Z	0	11	9	7	102	162	22	16	116	61	78
2023-04-15T15:00:00Z	0	11.5	10	7	114	126	13	9	100	102	103
2023-04-15T16:00:00Z	0	12.3	8	8	81	92	10	12	104	86	90
2023-04-15T17:00:00Z	0	11.7	8	8	47	57	15	12	91	82	77
2023-04-15T18:00:00Z	0	10.9	7	8	39	50	15	4	104	107	76
2023-04-15T19:00:00Z	0.1	10	5	8	12	19	6	2	90	84	77
2023-04-15T20:00:00Z	1.3	8.7	6	8	9	19	5	3	53	55	50
2023-04-15T21:00:00Z	2.1	7.7	6	8	2	7	3	1	44	22	39
2023-04-15T22:00:00Z	1.3	8.1	6	8	6	4	2	3	38	27	34
2023-04-15T23:00:00Z	0.2	8.2	5	8	1	3	0	0	31	27	22
2023-04-16T00:00:00Z	0.2	8.2	4	8	2	7	0	1	22	25	17
2023-04-16T01:00:00Z	0.1	8.3	3	8	2	2	3	0	19	5	1
2023-04-16T02:00:00Z	0	8.5	3	8	3	4	2	0	9	11	8
2023-04-16T03:00:00Z	0.5	8.6	2	8	1	0	2	0	6	9	5
2023-04-16T04:00:00Z	0.2	8.8	1	8	0	0	1	0	5	5	6
2023-04-16T05:00:00Z	0.1	9	2	8	1	4	0	1	12	7	4
2023-04-16T06:00:00Z	0.3	9.6	1	8	6	7	0	0	28	7	5
2023-04-16T07:00:00Z	0	11.5	2	8	19	26	0	1	30	11	12
